id,url,reviewers,date,game,score
207,/articles/2006/12/16/activision-hits-remixed-review,['Craig Harris'],2006-12-16T01:48:00.000Z,Activision Hits Remixed Review,8.2
208,/articles/2005/03/15/act-of-war-direct-action,['Dan Adams'],2005-03-15T01:52:00.000Z,Act of War: Direct Action,8.5
209,/articles/2004/08/07/actraiser,['Levi Buchanan'],2004-08-07T07:01:00.000Z,Actraiser,7.3
210,/articles/2008/06/26/actraiser-2-review,['Levi Buchanan'],2008-06-26T21:46:00.000Z,ActRaiser 2 Review,7.5
211,/articles/2007/05/31/actraiser-review,['Lucas M. Thomas'],2007-05-31T06:15:00.000Z,ActRaiser Review,7.5
212,/articles/2007/05/31/actraiser-vc-review,['Lucas M. Thomas'],2007-05-31T00:25:00.000Z,ActRaiser VC Review,7.5
213,/articles/1998/07/31/addiction-pinball,[],1998-07-31T01:00:00.000Z,Addiction Pinball,8
214,/articles/2009/11/25/add-review,['Levi Buchanan'],2009-11-25T22:42:00.000Z,A.D.D. Review,7.5
215,/articles/1996/11/22/adidas-power-soccer,[],1996-11-22T02:00:00.000Z,Adidas Power Soccer,7
216,/articles/2003/07/14/adios-amoebas,['Levi Buchanan'],2003-07-14T17:07:00.000Z,Adios Amoebas,5.5
217,/articles/2016/03/28/adr1ft-review,['Dan Stapleton'],2016-03-28T14:00:10.000Z,Adr1ft Review,6
218,/articles/2016/03/28/adr1ft-vr-review,['Dan Stapleton'],2016-03-28T14:01:47.000Z,Adr1ft VR Review,7
219,/articles/2010/11/04/adrenalin-misfits-kinect-review,['Jack DeVries'],2010-11-04T04:03:00.000Z,Adrenalin Misfits Kinect Review,5
220,/articles/2010/05/27/advanced-circuits-review,['Lucas M. Thomas'],2010-05-27T21:00:00.000Z,Advanced Circuits Review,7
221,/articles/2004/09/15/advance-guardian-heroes,['Craig Harris'],2004-09-15T01:08:00.000Z,Advance Guardian Heroes,6
222,/articles/2001/09/10/advance-wars,['Craig Harris'],2001-09-10T23:30:00.000Z,Advance Wars,9.9
223,/articles/2003/06/20/advance-wars-2-black-hole-rising,['Craig Harris'],2003-06-20T22:10:00.000Z,Advance Wars 2: Black Hole Rising,9
224,/articles/2008/02/21/advance-wars-dark-conflict-au-review,['Patrick Kolan'],2008-02-21T04:31:00.000Z,Advance Wars: Dark Conflict AU Review,8.7
225,/articles/2008/01/21/advance-wars-days-of-ruin-review,['Daemon Hatfield'],2008-01-21T22:33:00.000Z,Advance Wars: Days of Ruin Review,8.6
226,/articles/2005/08/19/advance-wars-dual-strike,['Craig Harris'],2005-08-19T17:49:00.000Z,Advance Wars: Dual Strike,9
227,/articles/2005/06/01/advent-rising-2,[],2005-06-01T00:08:00.000Z,Advent Rising,7.8
228,/articles/2005/08/09/advent-rising,[],2005-08-09T16:05:00.000Z,Advent Rising,7.9
229,/articles/2011/12/02/adventure-island-review,['Lucas M. Thomas'],2011-12-02T07:59:00.000Z,Adventure Island Review,7.5
230,/articles/2007/09/18/adventure-island-review-2,['Lucas M. Thomas'],2007-09-18T06:58:00.000Z,Adventure Island Review,5.5
231,/articles/2007/09/18/adventure-island-review-3,['Lucas M. Thomas'],2007-09-18T00:55:00.000Z,Adventure Island Review,5.5
232,/articles/2009/05/26/adventure-island-the-beginning-review,['Lucas M. Thomas'],2009-05-26T23:55:00.000Z,Adventure Island: The Beginning Review,7
233,/articles/2001/03/29/adventure-pinball-forgotten-island,[],2001-03-29T00:30:00.000Z,Adventure Pinball: Forgotten Island,6.7
234,/articles/2008/02/07/adventures-of-lolo-2-review,['Lucas M. Thomas'],2008-02-07T05:51:00.000Z,Adventures of Lolo 2 Review,8
235,/articles/2008/02/06/adventures-of-lolo-2-review-2,['Lucas M. Thomas'],2008-02-06T23:55:00.000Z,Adventures of Lolo 2 Review,8
236,/articles/2007/08/11/adventures-of-lolo-review,['Lucas M. Thomas'],2007-08-11T00:55:00.000Z,Adventures of Lolo Review,8
237,/articles/2009/11/17/adventures-to-go-review,['Levi Buchanan'],2009-11-17T01:03:00.000Z,Adventures to Go Review,6.5
238,/articles/2013/12/06/adventure-time-explore-the-dungeon-because-i-dont-know-review,['Keza MacDonald'],2013-12-06T12:48:36.000Z,Adventure Time: Explore the Dungeon Because I DON'T KNOW! Review,3.5
239,/articles/2012/11/22/adventure-time-hey-ice-king-whyd-you-steal-our-garbage-review,['Lucas M. Thomas'],2012-11-22T20:45:42.000Z,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage? Review,8.5
240,/articles/2018/07/18/adventure-time-pirates-of-the-enchiridion-review,['Hope Corrigan'],2018-07-18T00:01:51.000Z,Adventure Time: Pirates of the Enchiridion Review,5.8
241,/articles/2007/04/25/aedis-eclipse-generations-of-chaos-review,['Jeff Haynes'],2007-04-25T00:02:00.000Z,Aedis Eclipse: Generations of Chaos Review,6.9
242,/articles/2005/11/14/aeon-flux-2,['Charles Onyett'],2005-11-14T22:20:00.000Z,Aeon Flux,7.8
243,/articles/2005/11/14/aeon-flux-3,['Charles Onyett'],2005-11-14T20:41:00.000Z,Aeon Flux,7.8
244,/articles/2009/09/21/aera-review,['Levi Buchanan'],2009-09-21T19:13:00.000Z,Aera Review,6.5
245,/articles/2005/02/16/aerial-strike,['Steve Butts'],2005-02-16T22:23:00.000Z,Aerial Strike,6
246,/articles/2000/03/03/aero-dancing-f-import,[],2000-03-03T08:00:00.000Z,Aero Dancing F (Import),7.2
247,/articles/2003/03/24/aero-elite-combat-academy,[],2003-03-24T08:00:00.000Z,Aero Elite Combat Academy,6.5
248,/articles/1997/12/02/aerofighters-assault,['Peer Schneider'],1997-12-02T02:00:00.000Z,AeroFighters Assault Review,5
249,/articles/1998/05/22/aero-gauge,['Matt Casamassina'],1998-05-22T01:00:00.000Z,Aero Gauge,5.2
250,/articles/2008/11/24/aerolite-iphone-review,['George Roush'],2008-11-24T18:46:00.000Z,Aerolite iPhone Review,7
251,/articles/2002/06/24/aero-the-acrobat,['Craig Harris'],2002-06-24T07:00:00.000Z,Aero the Acrobat,7.9
252,/articles/2010/09/21/aero-the-acrobat-2-review,['Lucas M. Thomas'],2010-09-21T19:00:00.000Z,Aero the Acrobat 2 Review,7
253,/articles/2010/07/26/aero-the-acrobat-review,['Lucas M. Thomas'],2010-07-26T23:00:00.000Z,Aero the Acrobat Review,7.5
254,/articles/1999/09/09/aerowings,[],1999-09-09T00:00:00.000Z,AeroWings,8
255,/articles/2000/08/19/aerowings-2-air-strike,[],2000-08-19T00:00:00.000Z,Aerowings 2: Air Strike,8
256,/articles/2011/04/27/afl-live-review,[],2011-04-27T01:15:00.000Z,AFL Live Review,6
257,/articles/2009/10/06/afrika-review,['Greg Miller'],2009-10-06T22:18:00.000Z,Afrika Review,3.5
258,/articles/2009/02/27/afro-samurai-au-review,['Patrick Kolan'],2009-02-27T02:06:00.000Z,Afro Samurai AU Review,6.2
259,/articles/2009/01/27/afro-samurai-review,['Greg Miller'],2009-01-27T17:00:00.000Z,Afro Samurai Review,6.6
260,/articles/2007/03/16/after-burner-black-falcon-review,['Greg Miller'],2007-03-16T22:05:00.000Z,After Burner: Black Falcon Review,7.9
261,/articles/2010/04/21/after-burner-climax-review-2,['Anthony Gallegos'],2010-04-21T23:49:00.000Z,After Burner: Climax Review,7.5
262,/articles/2010/04/22/after-burner-climax-review,['Anthony Gallegos'],2010-04-22T23:38:00.000Z,After Burner: Climax Review,7.5
263,/articles/2005/06/29/after-burner-ii,['Levi Buchanan'],2005-06-29T23:03:00.000Z,After Burner II,5
264,/articles/2012/01/12/afterfall-insanity-review,['Anthony Gallegos'],2012-01-12T21:14:00.000Z,Afterfall: Insanity Review,4.5
265,/articles/2019/10/28/afterparty-review,['Jonathon Dornbush'],2019-10-28T04:00:19.000Z,Afterparty Review,8.5
266,/articles/2011/07/17/afterzoom-review,['Lucas M. Thomas'],2011-07-17T20:45:00.000Z,AfterZoom Review,7.5
267,/articles/2010/04/14/again-review,[],2010-04-14T02:00:00.000Z,Again Review,4.5
268,/articles/2011/10/14/a-game-of-thrones-genesis-review,[],2011-10-14T23:00:00.000Z,A Game of Thrones: Genesis Review,6
269,/articles/2005/12/14/agatha-christie-and-then-there-were-none,[],2005-12-14T00:31:00.000Z,Agatha Christie: And Then There Were None,7
270,/articles/2008/03/01/agatha-christie-and-then-there-were-none-review,['Matt Casamassina'],2008-03-01T02:02:00.000Z,Agatha Christie: And Then There Were None Review,4.9
271,/articles/2008/11/19/agatha-christie-death-on-the-nile-review,[],2008-11-19T21:50:00.000Z,Agatha Christie: Death on the Nile Review,5.3
272,/articles/2007/10/22/agatha-christie-evil-under-the-sun-review-2,[],2007-10-22T22:03:00.000Z,Agatha Christie Evil Under the Sun Review,6
273,/articles/2008/12/20/agatha-christie-evil-under-the-sun-review,['Aaron Thornton'],2008-12-20T01:18:00.000Z,Agatha Christie: Evil Under the Sun Review,4.6
274,/articles/2017/08/15/agents-of-mayhem-review,['Jon Ryan'],2017-08-15T07:01:01.000Z,Agents of Mayhem Review,7.1
275,/articles/2008/03/13/ageods-american-civil-war-1861-1865-the-blue-and-the-gray-review,['Steve Butts'],2008-03-13T05:36:00.000Z,AGEOD's American Civil War: 1861-1865 - The Blue and the Gray Review,6.2
276,/articles/2008/10/15/age-of-booty-review-3,['Ryan Geddes'],2008-10-15T23:53:00.000Z,Age of Booty Review,7.8
277,/articles/2009/03/17/age-of-booty-review-2,['Ryan Geddes'],2009-03-17T23:34:00.000Z,Age of Booty Review,5.5
278,/articles/2008/11/18/age-of-booty-review,['Ryan Geddes'],2008-11-18T22:04:00.000Z,Age of Booty Review,7.5
279,/articles/2008/06/27/age-of-conan-collectors-edition-review,['Charles Onyett'],2008-06-27T16:51:00.000Z,Age of Conan Collector's Edition Review,7.8
280,/articles/2008/06/10/age-of-conan-review,['Charles Onyett'],2008-06-10T21:55:00.000Z,Age of Conan Review,7.8
281,/articles/2010/06/01/age-of-conan-rise-of-the-godslayer-review,[],2010-06-01T23:13:00.000Z,Age of Conan: Rise of the Godslayer Review,7.9
282,/articles/age-of-empires-3-definitive-edition-review,[],2020-10-15T22:34:04.000Z,Age of Empires 3: Definitive Edition Review,6
283,/articles/age-of-empires-4-review,['Leana Hafer'],2021-10-25T07:01:00.000Z,Age of Empires 4 Review,8
284,/articles/2006/02/11/age-of-empires-ds,['Mark Bozon'],2006-02-11T01:01:00.000Z,Age of Empires DS,8.2
285,/articles/2005/10/14/age-of-empires-iii,['Steve Butts'],2005-10-14T19:50:00.000Z,Age of Empires III Review,8.8
286,/articles/2007/10/23/age-of-empires-iii-the-asian-dynasties-review,['Steve Butts'],2007-10-23T21:22:00.000Z,Age of Empires III: The Asian Dynasties Review,8
287,/articles/2006/10/17/age-of-empires-iii-the-warchiefs-review,['Steve Butts'],2006-10-17T23:03:00.000Z,Age of Empires III: The WarChiefs Review,8.2
288,/articles/1999/10/09/age-of-empires-ii-the-age-of-kings,[],1999-10-09T00:00:00.000Z,Age of Empires II: The Age of Kings,8.8
289,/articles/2000/08/29/age-of-empires-ii-the-conquerors,[],2000-08-29T00:00:00.000Z,Age of Empires II: The Conquerors,8.2
290,/articles/2008/11/25/age-of-empires-mythologies-review,['Mark Bozon'],2008-11-25T00:50:00.000Z,Age of Empires: Mythologies Review,8.6
291,/articles/2011/08/25/age-of-empires-online-review,[],2011-08-25T01:37:00.000Z,Age of Empires Online Review,7
292,/articles/2002/06/07/age-of-empires,['Rick Sanchez'],2002-06-07T07:00:00.000Z,Age of Empires Review,7
293,/articles/2002/11/04/age-of-mythology-review,['Steve Butts'],2002-11-04T08:00:00.000Z,Age of Mythology Review,9.3
294,/articles/2003/09/30/age-of-mythology-the-titans-review,['Steve Butts'],2003-09-30T01:17:00.000Z,Age of Mythology: The Titans Review,8.9
295,/articles/2009/07/15/age-of-pirates-2-city-of-abandoned-ships-review,['Jeff Haynes'],2009-07-15T00:29:00.000Z,Age of Pirates 2: City of Abandoned Ships Review,5.7
296,/articles/2006/10/09/age-of-pirates-caribbean-tales-review,[],2006-10-09T17:05:00.000Z,Age of Pirates: Caribbean Tales Review,7.9
297,/articles/2001/02/10/age-of-sail-ii-2,[],2001-02-10T00:30:00.000Z,Age of Sail II,7.8
298,/articles/1999/12/07/age-of-wonders,[],1999-12-07T01:00:00.000Z,Age of Wonders,8.8
299,/articles/2002/06/24/age-of-wonders-2-the-wizards-throne,['Jason Bates'],2002-06-24T07:00:00.000Z,Age of Wonders 2: The Wizard's Throne,8.5
300,/articles/2014/04/02/age-of-wonders-3-review,['Rowan Kaiser '],2014-04-02T19:08:16.000Z,Age of Wonders 3 Review,7.1
301,/articles/2019/08/05/age-of-wonders-planetfall-review,['Leana Hafer'],2019-08-05T20:10:41.000Z,Age of Wonders: Planetfall Review,8.4
302,/articles/2003/07/31/age-of-wonders-shadow-magic-review,['Dan Adams'],2003-07-31T01:03:00.000Z,Age of Wonders: Shadow Magic Review,8.5
303,/articles/2013/05/07/age-of-wushu-review,['Leif Johnson'],2013-05-07T23:56:29.000Z,Age of Wushu Review,7
304,/articles/2010/10/29/age-of-zombies-iphone-review,['Greg Miller'],2010-10-29T23:41:00.000Z,Age of Zombies iPhone Review,9
305,/articles/2010/03/17/age-of-zombies-review,['Greg Miller'],2010-03-17T22:28:00.000Z,Age of Zombies Review,9
306,/articles/2002/08/05/aggressive-inline-2,['Matt Casamassina'],2002-08-05T07:00:00.000Z,Aggressive Inline,9.1
307,/articles/2002/05/29/aggressive-inline-5,[],2002-05-29T07:00:00.000Z,Aggressive Inline,9.4
308,/articles/2002/08/28/aggressive-inline,['Craig Harris'],2002-08-28T07:00:00.000Z,Aggressive Inline,7
309,/articles/2002/07/19/aggressive-inline-review,['Hilary Goldstein'],2002-07-19T07:00:00.000Z,Aggressive Inline Review,9.1
310,/articles/1996/11/22/agile-warrior,[],1996-11-22T02:00:00.000Z,Agile Warrior,2
311,/articles/2018/05/31/agony-review,[],2018-05-31T01:54:29.000Z,Agony Review,4
312,/articles/2010/01/26/aha-i-found-it-hidden-object-game-review,['Lucas M. Thomas'],2010-01-26T19:11:00.000Z,"""Aha! I Found It!"" Hidden Object Game Review",3
313,/articles/2009/11/04/aha-i-got-it-escape-game-review,['Lucas M. Thomas'],2009-11-04T00:55:00.000Z,"""Aha! I Got It!"" Escape Game Review",7
314,/articles/2017/10/16/a-hat-in-time-review,['Leif Johnson'],2017-10-16T22:34:58.000Z,A Hat in Time Review,8
315,/articles/2001/04/17/aidyn-chronicles-the-first-mage,['Jon Griffith'],2001-04-17T23:30:00.000Z,Aidyn Chronicles: The First Mage,4.2
316,/articles/2009/10/08/aion-review,['Marissa Monera'],2009-10-08T20:37:00.000Z,Aion Review,8.5
317,/articles/2010/04/13/airace-review,['Lucas M. Thomas'],2010-04-13T21:47:00.000Z,AiRace Review,8
318,/articles/2002/01/29/airblade,['David Smith'],2002-01-29T08:00:00.000Z,AirBlade,7.7
319,/articles/2005/03/02/airborne-troops-countdown-to-d-day,['Ivan Sulic'],2005-03-02T05:35:00.000Z,Airborne Troops: Countdown to D-Day,3.5
320,/articles/2012/12/19/air-buccaneers-review,['Leif Johnson'],2012-12-19T18:27:16.000Z,Air Buccaneers Review,7.5
321,/articles/1996/11/22/air-combat,[],1996-11-22T02:00:00.000Z,Air Combat,7
322,/articles/2001/06/15/air-command-30,[],2001-06-15T23:30:00.000Z,Air Command 3.0,7
323,/articles/2009/04/24/air-conflicts-aces-of-world-war-ii-review,['Sam Bishop'],2009-04-24T18:58:00.000Z,Air Conflicts: Aces of World War II Review,2
324,/articles/2011/11/15/air-conflicts-secret-wars-review,[],2011-11-15T21:46:00.000Z,Air Conflicts: Secret Wars Review,6
325,/articles/2013/12/12/air-conflicts-vietnam-review,['Jared Petty'],2013-12-12T01:16:11.000Z,Air Conflicts: Vietnam Review,3.5
326,/articles/2008/04/17/air-diver-review,['Levi Buchanan'],2008-04-17T21:48:00.000Z,Air Diver Review,3.5
327,/articles/2001/01/27/airfix-dogfighter,[],2001-01-27T00:30:00.000Z,Airfix Dogfighter,8
328,/articles/2000/11/09/airforce-delta,['Craig Harris'],2000-11-09T00:30:00.000Z,Airforce Delta,4
329,/articles/1999/09/09/airforce-delta-3,[],1999-09-09T00:00:00.000Z,Airforce Delta,8.1
330,/articles/2002/09/25/airforce-delta-storm,['Craig Harris'],2002-09-25T07:00:00.000Z,Airforce Delta Storm,7.1
331,/articles/2001/11/14/airforce-delta-storm-2,[],2001-11-14T00:30:00.000Z,AirForce Delta Storm,6.2
332,/articles/2004/02/02/airforce-delta-strike,['Jeremy Dunham'],2004-02-02T11:38:00.000Z,AirForce Delta Strike,6.4
333,/articles/2002/09/18/air-hockey-e,[],2002-09-18T07:00:00.000Z,Air Hockey-e,6
334,/articles/2001/02/21/airline-tycoon,[],2001-02-21T00:30:00.000Z,Airline Tycoon,7.9
335,/articles/2014/08/21/airmech-arena-review,['Miranda Sanchez'],2014-08-21T23:59:23.000Z,AirMech Arena Review,5.5
336,/articles/2011/05/02/air-penguin-review,['Anthony Gallegos'],2011-05-02T20:31:00.000Z,Air Penguin Review,8
337,/articles/2000/06/03/airport-tycoon,[],2000-06-03T00:00:00.000Z,Airport Tycoon,3
338,/articles/2003/03/31/airport-tycoon-2,[],2003-03-31T08:00:00.000Z,Airport Tycoon 2,2.5
339,/articles/2004/02/06/airport-tycoon-3-review,[],2004-02-06T00:43:00.000Z,Airport Tycoon 3 Review,4
340,/articles/2003/07/01/air-raid-review,['Ivan Sulic'],2003-07-01T23:35:00.000Z,Air Raid Review,2.2
341,/articles/2006/09/19/air-strike-1944-review,['Levi Buchanan'],2006-09-19T18:05:00.000Z,Air Strike 1944 Review,7.4
342,/articles/2008/09/23/air-traffic-chaos-review,['Daemon Hatfield'],2008-09-23T21:43:00.000Z,Air Traffic Chaos Review,6.9
343,/articles/2004/07/23/air-wars,['Levi Buchanan'],2004-07-23T01:49:00.000Z,Air Wars,7
344,/articles/2007/07/18/air-zonk-review,['Lucas M. Thomas'],2007-07-18T04:21:00.000Z,"Air ""Zonk"" Review",8
345,/articles/2007/07/17/air-zonk-review-2,['Lucas M. Thomas'],2007-07-17T18:25:00.000Z,Air Zonk Review,8
346,/articles/2000/06/08/ai-wars-the-awakening,[],2000-06-08T00:00:00.000Z,AI Wars: The Awakening,5.8
347,/articles/2012/05/16/akai-katana-review,['Daemon Hatfield'],2012-05-16T23:49:30.000Z,Akai Katana Review,7
348,/articles/2013/02/19/akaneiro-demon-hunters-review,['Anthony Gallegos'],2013-02-19T23:36:29.000Z,Akaneiro: Demon Hunters Review,4.5
349,/articles/2010/06/28/a-kappas-trail-review,['Lucas M. Thomas'],2010-06-28T22:00:00.000Z,A Kappa's Trail Review,8.5
350,/articles/2011/06/20/akimi-village-review,[],2011-06-20T19:22:00.000Z,Akimi Village Review,6.5
351,/articles/2010/03/30/a-kingdom-for-keflings-review,['Ryan Geddes'],2010-03-30T22:32:00.000Z,A Kingdom For Keflings Review,8.5
352,/articles/2008/11/21/a-kingdom-for-keflings-review-2,['Ryan Geddes'],2008-11-21T22:58:00.000Z,A Kingdom For Keflings Review,8.2
353,/articles/1999/01/21/akuji-the-heartless-2,[],1999-01-21T02:00:00.000Z,Akuji The Heartless,8
354,/articles/1999/11/30/akuma-demon-spawn,[],1999-11-30T01:00:00.000Z,Akuma: Demon Spawn,3.5
355,/articles/2008/10/16/aladdin-retro-review,['Levi Buchanan'],2008-10-16T19:01:00.000Z,Aladdin Retro Review,8
356,/articles/2010/05/05/alan-wake-au-review,['Cam Shea'],2010-05-05T05:00:00.000Z,Alan Wake AU Review,8.5
357,/articles/alan-wake-remastered-review,['Tristan Ogilvie'],2021-10-04T13:00:00.000Z,Alan Wake Remastered Review,7
358,/articles/2010/05/05/alan-wake-review-2,['Charles Onyett'],2010-05-05T06:00:00.000Z,Alan Wake Review,9
359,/articles/2012/02/15/alan-wake-review,['Charles Onyett'],2012-02-15T17:21:00.000Z,Alan Wake Review,9
360,/articles/2012/02/17/alan-wakes-american-nightmare-review,['Steven Hopper'],2012-02-17T17:00:00.000Z,Alan Wake's American Nightmare Review,8
361,/articles/2012/05/29/alan-wakes-american-nightmare-review-2,[],2012-05-29T18:51:45.000Z,Alan Wake's American Nightmare Review,7.5
362,/articles/2010/07/23/alan-wake-the-signal-review,[],2010-07-23T16:15:00.000Z,Alan Wake: The Signal Review,9
363,/articles/2010/10/12/alan-wake-the-writer-review,['Erik Brudvig'],2010-10-12T18:18:00.000Z,Alan Wake: The Writer Review,8
364,/articles/2010/05/05/alan-wake-uk-review,['Matt Wales'],2010-05-05T14:00:00.000Z,Alan Wake UK Review,8
365,/articles/1998/01/29/albert-odyssey,[],1998-01-29T08:00:00.000Z,Albert Odyssey Review,7
366,/articles/2016/03/11/alekhines-gun-review,['Chloi Rad'],2016-03-11T20:04:06.000Z,Alekhine's Gun Review,3
367,/articles/2004/08/07/aleste,['Levi Buchanan'],2004-08-07T06:54:00.000Z,Aleste,8.1
368,/articles/2004/12/02/alexander,['Steve Butts'],2004-12-02T20:06:00.000Z,Alexander,7
369,/articles/1999/05/27/alexi-lalas-international-soccer,['Doug Perry'],1999-05-27T00:00:00.000Z,Alexi Lalas International Soccer,5.5
370,/articles/2008/01/25/alex-kidd-in-miracle-world-review-2,['Levi Buchanan'],2008-01-25T22:10:00.000Z,Alex Kidd in Miracle World Review,9
371,/articles/2008/06/23/alex-kidd-in-miracle-world-review,['Lucas M. Thomas'],2008-06-23T22:55:00.000Z,Alex Kidd in Miracle World Review,9
372,/articles/2007/04/19/alex-kidd-in-the-enchanted-castle-review,['Lucas M. Thomas'],2007-04-19T06:38:00.000Z,Alex Kidd in the Enchanted Castle Review,4.5
373,/articles/2007/04/18/alex-kidd-in-the-enchanted-castle-review-2,['Lucas M. Thomas'],2007-04-18T23:38:00.000Z,Alex Kidd in the Enchanted Castle Review,4.5
374,/articles/2009/03/09/alex-kidd-the-lost-stars-review,['Lucas M. Thomas'],2009-03-09T23:55:00.000Z,Alex Kidd: The Lost Stars Review,5
375,/articles/2008/10/23/alex-kidd-the-lost-stars-review-2,['Levi Buchanan'],2008-10-23T20:35:00.000Z,Alex Kidd: The Lost Stars Review,5
376,/articles/2006/10/12/alex-rider-stormbreaker,['Craig Harris'],2006-10-12T23:34:00.000Z,Alex Rider: Stormbreaker,4
377,/articles/2004/01/31/alex-the-ant,['Levi Buchanan'],2004-01-31T03:11:00.000Z,Alex the Ant,7
378,/articles/2006/07/17/alfa-romeo-racing-italiano-review,['Chris Roper'],2006-07-17T23:51:00.000Z,Alfa Romeo Racing Italiano Review,4
379,/articles/2004/04/07/alias,['Hilary Goldstein'],2004-04-07T01:06:00.000Z,Alias,7.3
380,/articles/2010/02/19/alice-in-wonderland-review-3,['Levi Buchanan'],2010-02-19T22:01:00.000Z,Alice in Wonderland Review,6.5
381,/articles/2010/03/18/alice-in-wonderland-review,['Sam Bishop'],2010-03-18T20:45:00.000Z,Alice in Wonderland Review,6.5
382,/articles/2011/06/14/alice-madness-returns-review-3,['Peter Eykemans'],2011-06-14T07:01:00.000Z,Alice: Madness Returns Review,6.5
383,/articles/2011/06/14/alice-madness-returns-review-2,['Peter Eykemans'],2011-06-14T07:03:00.000Z,Alice: Madness Returns Review,6.5
384,/articles/2011/06/16/alice-madness-returns-review,['Peter Eykemans'],2011-06-16T18:20:00.000Z,Alice: Madness Returns Review,6.5
